source_file,image_id,population,object_id,centroid_nucleus_y_px,centroid_nucleus_x_px,area_nucleus_um2,nucleus_major_axis_px,nucleus_minor_axis_px,nucleus_aspect_ratio,area_cell_um2,cell_major_axis_px,cell_minor_axis_px,cell_aspect_ratio,area_cytoplasm_um2,mean_intensity_protein_nucleus,mean_intensity_protein_cell,mean_intensity_protein_cytoplasm
CTRL_2.tif,CTRL_2,all_cells,2,38.68543046357616,37.29525386313466,89.96055162479028,55.22756446032209,41.914212351513136,1.3176333601871522,179.57357352476072,79.13482829719631,61.15779674986676,1.2939450487540447,89.61302189997045,3.6810155,6.2416368,8.812188
CTRL_2.tif,CTRL_2,all_cells,3,18.483941605839416,94.01678832116788,68.0165318575953,54.01993540403565,33.521471303006905,1.6115025177665758,156.53731747956056,72.91997838281523,63.70800287312357,1.14459683390229,88.52078562196527,1.7525548,3.8306375,5.4273696
CTRL_2.tif,CTRL_2,all_cells,4,29.035145075602777,155.6526358806702,121.48646237630342,61.076280910062195,51.20527613724237,1.1927731967768942,379.7506950209828,115.71384143766622,85.6991884448169,1.3502326397428634,258.2642326446794,2.0057213,5.76559,7.534218
CTRL_2.tif,CTRL_2,all_cells,5,12.103130755064457,275.3674033149171,53.91675445061934,47.54919400070195,30.472404170466476,1.560401789589878,102.47162171830416,67.37886000293885,41.891486299125546,1.6084141661105333,48.55486726768481,14.398711,14.288275,14.165645
CTRL_2.tif,CTRL_2,all_cells,6,40.37860082304527,319.28312757201644,120.64246161602671,61.63863489043833,50.40719599430896,1.2228141969530981,268.6404772857286,88.97767638308677,78.39922778970292,1.1349305202566453,147.99801566970189,15.501646,17.943819,19.934586
CTRL_2.tif,CTRL_2,all_cells,9,11.890154597233524,525.046379170057,61.016290257653004,55.40757270300632,29.39525440696216,1.8849155695649717,150.4307237434407,100.77691911394476,41.101441609816774,2.45190716351601,89.41443348578768,4.5288854,8.694059,11.536368
CTRL_2.tif,CTRL_2,all_cells,11,23.75121951219512,675.4329268292682,81.4212498149316,47.924661660130205,43.80665580349522,1.0940041137836964,272.0661274303812,106.42427590340777,68.6202332689202,1.55091684818871,190.6448776154496,7.890854,15.649817,18.963541
CTRL_2.tif,CTRL_2,all_cells,13,64.0181219110379,740.5794892915981,120.5431674089353,65.76653774249152,47.59037687435804,1.3819293323967539,326.7772355377316,142.15718837487088,68.27771068032878,2.0820438611429193,206.23406812879625,5.917628,13.704497,18.255898
CTRL_2.tif,CTRL_2,all_cells,18,38.64957264957265,943.7782526115859,104.55680006722314,58.91769330972602,45.61981532798663,1.29149346366559,288.9461426359158,146.00190498517458,54.863118955245405,2.6612031500483164,184.38934256869265,2.1737893,7.2948456,10.198708
CTRL_2.tif,CTRL_2,all_cells,20,43.74988201982067,405.818310523832,105.2022124133171,60.789790982920636,44.45872875000316,1.3673308412561462,282.29343076079334,95.35120465588079,81.47635896308233,1.1702929029890163,177.09121834747623,10.590373,16.972916,20.764507
CTRL_2.tif,CTRL_2,all_cells,21,57.25697828976517,534.5099689853788,112.05351270262231,64.78832723790363,44.57005970884391,1.4536289083105687,232.74562142219472,96.19017371194354,64.36850093131547,1.4943671566094643,120.69210871957239,3.342047,8.905717,14.071164
