source_file,image_id,population,object_id,centroid_nucleus_y_px,centroid_nucleus_x_px,area_nucleus_um2,nucleus_major_axis_px,nucleus_minor_axis_px,nucleus_aspect_ratio,area_cell_um2,cell_major_axis_px,cell_minor_axis_px,cell_aspect_ratio,area_cytoplasm_um2,mean_intensity_protein_nucleus,mean_intensity_protein_cell,mean_intensity_protein_cytoplasm
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,4,73.57009345794393,68.20623052959502,79.6835296668162,56.37364328315238,36.27932003968821,1.5538781658940064,219.3407065844199,149.6351872496299,40.37893545135777,3.7057734577942747,139.65717691760372,0.67850465,2.2098234,3.0835407
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,5,12.26319305277221,189.30394121576487,74.32164729671267,64.7048658766249,30.381770320201753,2.1297266484040493,197.6449418090936,114.62412813401701,47.9243498558044,2.3917722093027876,123.32329451238095,1.4188377,6.9547853,10.291062
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,7,15.234952481520592,358.1209081309398,94.03152971274135,66.10240391949533,37.76936673427753,1.7501591801777336,231.65317721206503,109.84650968012582,58.342600831979084,1.8827839025632898,137.62164749932367,0.7539599,3.384912,5.1825395
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,8,26.32948717948718,472.1673076923077,154.8988240252128,66.85436259586415,60.504558926971775,1.1049475243106308,247.83811844034048,82.8438214835721,79.06289351002846,1.0478217758759873,92.93929441512766,1.7070513,3.1013622,5.425214
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,11,21.696282864913872,724.1681776971894,109.52141211526263,59.59937233660872,47.640644174146956,1.251019447149948,276.4844714732084,101.86771617358495,74.64478001131151,1.3646997976033708,166.96305935794572,3.5553038,12.837673,18.926554
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,12,81.47649572649573,790.140170940171,116.1741180189096,72.06003385430729,41.652111601846904,1.7300451545681554,326.28047163259566,184.74189003589098,48.0287650767489,3.8464842837553195,210.10635361368608,3.6841881,5.585362,6.6365786
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,13,37.15211152111521,820.0287002870028,121.08917685817114,66.8512501494984,46.50505875109856,1.437504906881108,286.6124715056261,129.4185913654979,68.35663936840028,1.8932848741731028,165.52329464745495,15.585075,16.468388,17.114576
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,15,13.855943152454781,914.9489664082687,76.85364730481712,59.512884184520225,34.463072589529894,1.726859496637007,139.26000044574417,85.26246962717902,44.64982602629666,1.909581228311246,62.406353140927074,51.832043,52.12264,52.48051
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,16,72.88422081094285,979.3732291157792,101.62752973705467,58.28832632297689,45.74076172788355,1.274319100100258,286.1656479747841,111.9534757357022,67.89412306075064,1.6489420687491303,184.53811823772946,2.4440644,5.069743,6.5157385
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,18,93.5019512195122,881.8014634146341,101.776470914002,54.46653641369495,47.95742851801527,1.135726791381955,484.7538839045441,128.108277081359,100.89696000265508,1.269694122379781,382.9774129905421,5.885366,9.325071,10.239176
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,21,78.50895140664962,16.31841432225064,77.64800024853616,55.797224849538594,36.25940462660658,1.5388345568309598,132.3094121882026,82.66221978755945,42.60609929797984,1.9401499116226035,54.661411939666436,1.7397698,3.1778612,5.2207084
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,22,71.25209777453485,335.90331995622034,136.08258867086803,68.5481896155557,51.15861282322665,1.3399149396880043,295.49929506348286,121.77050120978025,64.33990727406504,1.892612320547516,159.41670639261483,9.057279,9.392809,9.679228
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,23,74.2977369165488,271.1966053748232,70.20094140117016,50.478849106505734,35.689594267925706,1.414385625332568,206.92894183880992,98.97246503834664,54.76700362539074,1.8071550109866086,136.72800043763974,10.533946,14.299184,16.23239
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,25,101.1220953131154,744.499015360378,126.05388275641513,61.79592432635147,52.31908566838128,1.1811354028248522,345.1960011049053,138.09307539727135,67.93694299020308,2.0326654294289517,219.14211834849016,12.784167,13.702575,14.230856
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,26,98.79838413514506,196.1362467866324,135.1889416091841,61.33772693556895,56.610049168915396,1.0835130482318946,357.06164820170846,129.69186140277677,85.38847496771787,1.5188450367781872,221.87270659252434,1.1832538,2.6453004,3.5361378
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,27,119.90232108317214,687.0130560928433,102.67011797568591,59.60919102390483,44.25044103612783,1.3470869358169222,312.72682453038954,135.78167729236583,60.68744226358175,2.2373933095191223,210.05670655470362,1.6305609,4.0419116,5.2205153
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,28,123.89553862894451,488.908324265506,182.50258881944941,76.7414296740876,61.10030239265312,1.255990996262487,384.61576593696265,123.91686837745974,88.77988413022418,1.3957764147979277,202.1131771175132,0.6022851,1.3414224,2.008843
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,29,120.73851590106007,62.15689045936396,70.2505884601526,53.96249808471463,33.458077686142566,1.6128391652059688,202.46070653039033,108.66679405682747,50.443109541169385,2.1542445548115654,132.2101180702377,0.8932862,1.6466405,2.0469396
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,32,144.15100578671812,429.84734086525214,180.16917704727476,77.12593118671283,59.96251607904254,1.2862357390914934,377.7644717973859,153.30960302037815,83.21303203583545,1.8423749173609707,197.59529475011118,0.83301187,3.1121042,5.190201
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,33,147.64331210191082,981.3634819532908,116.91882390364619,71.07365204251643,43.949315100332406,1.6171731432051115,447.46894260873165,138.7019838761493,86.56554677345314,1.6022769917821942,330.5501187050855,2.839915,2.6913347,2.6387804
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,34,205.83340024086712,494.94981934965875,123.67082392525803,57.51705959661641,55.466594819825715,1.036967561889301,357.90564820440994,187.80843853107348,60.66697237525023,3.095727892425567,234.2348242791519,1.3344039,2.0602026,2.4434083
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,35,145.31578947368422,347.2444124008652,68.86047080864427,43.678174270045936,40.647236184703324,1.0745668923606482,174.6583535002239,77.24100567008517,59.88249988046621,1.2898761044423488,105.79788269157963,3.3129056,3.4960206,3.615204
