source_file,image_id,population,object_id,centroid_nucleus_y_px,centroid_nucleus_x_px,area_nucleus_um2,nucleus_major_axis_px,nucleus_minor_axis_px,nucleus_aspect_ratio,area_voronoi_territory_um2,area_pseudo_cytoplasm_um2,mean_intensity_protein_nucleus,mean_intensity_protein_voronoi_territory,mean_intensity_protein_pseudo_cytoplasm
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,2,11.908916586768935,289.75263662511986,48.963070621112266,48.50756446421345,29.166864187777243,1.663105233113856,207.54145274778267,158.5783821266704,49.49966,45.17407,43.83849
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,3,20.70847902097902,478.99475524475525,107.4089219377803,61.20503217676867,48.372425375721356,1.2652876447970736,261.574524928895,154.16560299111475,68.53747,67.55599,66.87219
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,4,14.022022838499185,551.0497553017944,57.55390659777913,47.47915469694166,35.412078296760136,1.3407615983184344,119.05114774222503,61.497241144445894,47.726868,51.629227,55.281353
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,7,22.17415996213914,915.6672976810222,99.19364163222455,57.35425272469417,47.97491572589132,1.19550502292474,207.9639528777827,108.77031124555812,46.755592,43.899647,41.295147
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,8,22.91334894613583,988.8747072599532,120.27170367333618,64.45582078000149,51.06661075025913,1.2621910840181305,262.98285869556173,142.71115502222557,55.791016,54.385777,53.2015
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,10,11.791741472172351,1129.8222621184918,52.29612720222345,51.36297703604409,28.57398887461696,1.7975431173234342,151.489768834448,99.19364163222455,40.823032,42.73195,43.738354
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,11,32.32342857142857,718.9108571428571,123.22920458333623,69.57751982143357,48.22486110912731,1.4427728400085518,322.3675991900076,199.13839460667137,58.564846,59.472904,60.034824
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,12,38.45816587504567,817.230179028133,128.4869839788919,64.12002789587562,54.58689188365942,1.17464148778674,310.5375955500073,182.0506115711154,50.2807,48.719536,47.6177
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,13,43.234722657474144,390.90159824506424,149.79976831444796,72.18790834978063,56.645105187934185,1.2743891658472402,397.5256778711205,247.7259095566725,57.27412,53.83621,51.7573
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,14,41.34685914943426,22.724931720639876,120.31864813222506,63.98256661261932,51.41142485083684,1.2445203920773626,286.361199222229,166.0425510900039,39.440556,38.96316,38.61723
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,15,37.47185261003071,162.8756397134084,91.72947266889105,55.930810160403915,45.061497959952426,1.2412106275319872,388.2306750111203,296.50120234222925,46.509357,41.503506,39.95483
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,16,46.49547983310153,589.0792767732962,135.01226376444765,69.57720124751867,52.796481994322846,1.3178378297061581,264.43813692111735,129.42587315666972,52.40701,56.662647,61.101974
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,17,74.59053627760252,1134.864353312303,74.40696733889065,52.967432219184225,39.79587138208441,1.3309780733442989,134.49587471666982,60.08890737777919,42.04633,41.972675,41.881474
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,18,85.48916408668731,870.0483448440104,197.1197828744491,77.0876000159319,69.44233631040963,1.110095139531995,315.5606526511186,118.44086977666946,51.759228,47.87595,41.413055
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,19,79.28512551517423,635.2798801049082,125.2947607744474,66.9133275693833,50.81225658133863,1.3168737637595487,281.0564753677844,155.761714593337,59.065514,54.983913,51.700676
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,20,87.66168850960074,86.01798232246266,154.02476961444808,72.11994877748788,58.060809348839946,1.242145081791369,411.5151266200097,257.49035700556163,45.777374,41.17359,38.419716
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,21,85.30017921146954,234.47491039426524,104.78003224000247,63.42642073604653,45.264132168111274,1.4012512269202555,316.21787507556303,211.43784283556053,88.34204,79.469086,75.072
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,22,83.046783625731,1003.12775528565,104.35753211000247,57.39361612526894,49.436661080189076,1.1609525172457185,220.87367907222742,116.51614696222497,47.34008,47.49088,47.625935
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,23,95.35381691479253,286.0681026290782,148.20365671222572,74.2621178575507,54.22925124628869,1.3694107174793975,289.97592255667354,141.7722658444478,56.872166,53.452507,49.877716
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,24,90.3882199804751,1072.3133745525545,144.26032216555896,65.7653188629597,59.54988735035472,1.104373522590181,312.0398182344518,167.77949606889285,47.81042,48.90228,49.841076
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,26,99.39932760552858,735.4923421740755,125.67031644555853,63.04979750867539,54.28494306347374,1.1614601388630577,282.8403648055622,157.1700483600037,64.76984,63.310207,62.143112
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,27,92.18549848942598,556.3003021148036,77.69307946111293,53.30015715629156,39.66622185030704,1.3437165091607783,183.17727858444877,105.48419912333583,58.939316,56.933952,55.456924
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,28,102.0732741997686,426.2159660624759,121.72698189889176,69.67061900766817,48.10622950317703,1.4482660505136238,324.9495444288965,203.22256253000478,62.81731,64.964424,66.2505
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,29,112.5138036809816,934.1157975460122,122.43114878222511,64.3620893606785,51.67349886627158,1.2455531514760467,251.19979951445035,128.76865073222527,48.57148,45.094322,41.788292
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,30,117.55524239007892,805.3461104847802,83.27947006889086,48.212144798661846,47.02643984617741,1.0252135810485092,199.8895059488936,116.61003588000275,43.35626,41.07552,39.446682
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,31,129.39288888888888,511.74133333333333,105.62503250000249,64.89168155107004,44.23195940028089,1.4670768021788776,266.8792487833396,161.25421628333714,68.997086,71.53065,73.190186
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,32,143.484090096532,308.5462996067215,131.30365151222531,71.66256778514659,50.09548683429382,1.4305194402480308,351.8487193722305,220.5450678600052,55.36156,53.699474,52.709938
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,33,136.32991071428572,1117.8276785714286,105.15558791111359,67.24976946731373,42.425924590796775,1.5851102861268427,255.94118986222824,150.78560195111467,43.772068,43.04997,42.546387
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,34,149.7388349514563,23.201294498381877,145.0583779666701,72.07553803844596,56.06446681398937,1.2855832247112615,247.11563159111694,102.05725362444684,42.688396,41.595608,40.04238
mixed_pop_4vs1.tif,mixed_pop_4vs1,all_cells,35,143.64055944055943,609.3048951048951,134.2611524222254,65.64968794133199,55.69986019788613,1.1786329033519454,259.9784133266728,125.7172609044474,57.5013,55.919308,54.229805
