source_file,image_id,population,object_id,centroid_nucleus_y_px,centroid_nucleus_x_px,area_nucleus_um2,nucleus_major_axis_px,nucleus_minor_axis_px,nucleus_aspect_ratio,mean_intensity_protein_nucleus
TREATED.tif,TREATED,all_cells,1,11.4992700729927,104.18613138686132,64.3139086777793,62.34047830466778,30.465887348711007,2.0462387190998843,92.66538
TREATED.tif,TREATED,all_cells,2,18.42603550295858,168.1646942800789,95.20336262666892,59.429283308732835,45.465136185609616,1.307139674367523,118.243866
TREATED.tif,TREATED,all_cells,3,31.56923076923077,231.65438282647585,131.20976259444754,69.61978510702433,51.87617648909193,1.34203771015513,142.53723
TREATED.tif,TREATED,all_cells,4,14.34366391184573,309.8333333333333,68.16335430666828,53.01720405218227,36.89056217029356,1.4371481737644765,151.98741
TREATED.tif,TREATED,all_cells,5,41.229426433915215,380.06750979693624,263.54619220222844,93.77776520496636,77.15405804469017,1.2154612159304334,182.67203
TREATED.tif,TREATED,all_cells,6,11.625404530744337,545.7046925566343,58.02335118666804,56.69992518787976,29.064191414870727,1.9508516297091676,75.246765
TREATED.tif,TREATED,all_cells,8,9.605308219178083,802.7277397260274,54.831127982223514,63.482253675818825,24.608919616749013,2.5796440747692286,81.6031
TREATED.tif,TREATED,all_cells,9,11.708782742681048,893.6764252696456,60.933907637779214,59.28528627769797,29.564130319901725,2.0053113565728267,139.8172
TREATED.tif,TREATED,all_cells,10,24.10928270042194,1000.0215189873418,111.2583675666693,63.281228057345196,48.65654976512575,1.300569571061152,81.575645
TREATED.tif,TREATED,all_cells,11,22.738658394726638,1118.9918573090345,121.06975947444731,64.41154578399079,51.57167657213384,1.2489713359211367,44.83554
TREATED.tif,TREATED,all_cells,12,28.53513129879347,469.8647977288857,132.289485148892,73.00555298305416,49.45336900506839,1.4762503435422558,131.11472
TREATED.tif,TREATED,all_cells,13,36.56499133448874,618.8688619295206,81.26085833666858,52.818492658432106,41.81728813165302,1.2630779043381313,69.31047
TREATED.tif,TREATED,all_cells,14,43.44896193771626,793.4506920415225,108.53558895111367,66.08462482684875,44.62028862143242,1.481044315681687,105.6274
TREATED.tif,TREATED,all_cells,15,53.108933283075764,680.8039954768187,124.54364943222517,64.66237771331024,52.30952802147553,1.2361491330367822,95.44311
TREATED.tif,TREATED,all_cells,16,61.79085979860573,1067.6096049573973,121.21059285111396,61.90184220300806,53.41509418867326,1.158882955150427,67.097824
TREATED.tif,TREATED,all_cells,17,80.67058823529412,592.7752321981424,151.63060221111468,72.63370966929917,56.89350493948006,1.2766608375870427,136.6568
TREATED.tif,TREATED,all_cells,18,87.33298097251586,50.11980267794221,133.2283743266698,68.81716235679437,52.74485501011392,1.304718011711257,155.84128
TREATED.tif,TREATED,all_cells,19,84.68019093078759,987.0448687350836,98.34864137222453,63.952089253641105,41.808125764632784,1.529656928743283,97.45885
TREATED.tif,TREATED,all_cells,20,87.43067320552831,941.0931787784217,105.29642128778026,63.314273590030886,45.15686245791248,1.4020963845537684,137.35776
TREATED.tif,TREATED,all_cells,21,88.15287769784173,10.096223021582734,52.20223828444568,58.86981707537999,25.770337986324368,2.284402211046694,79.7193
TREATED.tif,TREATED,all_cells,22,91.17070707070707,880.2121212121212,92.9500286000022,58.86357944100076,43.008971416087626,1.3686349034374412,75.388245
TREATED.tif,TREATED,all_cells,23,102.40089585666293,181.74468085106383,125.76420536333629,71.44712741353,48.063161764706415,1.4865257463356234,103.88482
TREATED.tif,TREATED,all_cells,24,99.17867918203152,123.46798524974858,140.03532086555887,66.96768961249546,56.8516969154309,1.1779365128205845,140.94077
TREATED.tif,TREATED,all_cells,25,114.99036760369569,476.2284253980735,238.80646236778338,89.6949980460695,72.62638764015982,1.235019404936937,109.11791
TREATED.tif,TREATED,all_cells,26,95.8997578692494,800.2518159806295,96.94030760555783,56.82981243759925,46.43864932929922,1.223761096810023,68.43417
TREATED.tif,TREATED,all_cells,28,114.17663499161543,688.9670206819452,83.9836369522242,52.18619153395425,43.677483887735725,1.1948076420356186,84.066605
TREATED.tif,TREATED,all_cells,29,126.30915225643189,1043.3863348797975,111.30531202555817,64.28623260025599,47.0652056502301,1.3658971996851712,67.81184
TREATED.tif,TREATED,all_cells,30,118.44145454545455,332.95563636363636,64.54863097222373,49.85111338227264,35.193250639587916,1.4164964155427149,89.39117
TREATED.tif,TREATED,all_cells,31,123.63348837209303,551.8655813953488,100.93058661111348,55.228650909675295,49.851738907258074,1.107858063134371,102.27974
TREATED.tif,TREATED,all_cells,32,128.21713316369804,399.2290076335878,110.69503406000261,64.95553380915605,46.34490411004328,1.4015679837188337,155.67213
TREATED.tif,TREATED,all_cells,33,127.9191866527633,860.4129301355579,90.03947214889101,53.43170997072616,46.01696074589023,1.1611307897055791,80.215256
TREATED.tif,TREATED,all_cells,34,131.4481818181818,1125.03,103.277809555558,58.361051117430854,48.6705752579492,1.1991033762827559,83.362076
TREATED.tif,TREATED,all_cells,35,156.41469387755103,627.6191836734694,115.01392427778049,68.54762513801377,45.67256344116178,1.5008490869211022,179.58011
TREATED.tif,TREATED,all_cells,36,158.52160650737164,968.8485002541942,92.33975063444662,59.89822066087806,41.852080382223946,1.4311886079220795,93.44506
TREATED.tif,TREATED,all_cells,37,155.95552731893267,676.8030495552732,73.89057829111285,59.38070455249143,34.182987004383044,1.737142062654661,117.55247
TREATED.tif,TREATED,all_cells,38,169.24774368231047,921.0550541516245,104.02892089778022,59.14258240857803,47.83883383470871,1.2362881297007717,75.793
TREATED.tif,TREATED,all_cells,39,178.06655629139073,755.6311258278146,141.7722658444478,67.92544018472151,56.77606050511646,1.1963746617925402,158.20427
TREATED.tif,TREATED,all_cells,40,174.8056460369164,142.77813970322114,129.70753991000305,68.91052591739827,51.41384648787501,1.3403106482929559,91.09539
TREATED.tif,TREATED,all_cells,41,182.8886217948718,1123.6698717948718,117.17336938666944,63.44017747479446,50.25860411123496,1.2622749596145837,65.42457
TREATED.tif,TREATED,all_cells,42,191.37294076410797,417.3624255169996,133.93254121000314,67.24778432465575,54.099344169680336,1.2430425055382535,181.25287
TREATED.tif,TREATED,all_cells,43,193.12870890136327,581.0998396150762,117.07948046889165,63.90865981816851,49.95747626964392,1.279261175509017,120.26337
TREATED.tif,TREATED,all_cells,44,188.8680751173709,838.9525821596244,99.99169743333569,61.38925785595725,44.36754804650522,1.3836522539314138,108.4106
TREATED.tif,TREATED,all_cells,45,199.81290322580645,523.3286021505377,109.14586691666923,71.0414508133369,42.30036474077063,1.6794524408642877,109.62101
TREATED.tif,TREATED,all_cells,46,197.2699214365881,303.8226711560045,83.65502574000197,57.31863080731354,39.615307696583216,1.4468808685349985,160.4078
TREATED.tif,TREATED,all_cells,47,194.01227830832195,358.6657571623465,68.82057673111274,48.71757329539318,38.35086763184406,1.2703121546835954,176.34224
TREATED.tif,TREATED,all_cells,48,215.05546218487396,83.71890756302521,111.7278121555582,62.03808071421875,48.94449016082273,1.2675191938944068,99.87857
TREATED.tif,TREATED,all_cells,49,228.52885345482156,944.0402429764616,123.65170471333626,63.12345212030734,53.52975433901025,1.17922177861193,175.04387
TREATED.tif,TREATED,all_cells,50,222.57840742550073,1018.981436248168,96.09530734555781,57.99091640842115,46.024780983834134,1.259993315965806,73.93594
TREATED.tif,TREATED,all_cells,51,226.17501290655653,873.69747031492,90.93141686777993,57.00901770521006,43.441032151705855,1.3123311045216823,106.65654
TREATED.tif,TREATED,all_cells,52,231.1340964840556,1112.7363041700735,114.82614644222492,61.74478043968024,50.569385592657724,1.2209913115623279,117.102615
TREATED.tif,TREATED,all_cells,53,228.69664902998235,254.18606701940035,106.47003276000251,66.01356048937505,43.77560367398007,1.5079988612153183,115.85204
