source_file,image_id,population,object_id,centroid_nucleus_y_px,centroid_nucleus_x_px,area_nucleus_um2,nucleus_major_axis_px,nucleus_minor_axis_px,nucleus_aspect_ratio,mean_intensity_protein_nucleus
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,2,28.687479568486435,333.4642039882315,143.6030997411145,67.19334545307622,58.796956594811114,1.1428031201704425,95.91313
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,3,15.28468899521531,391.96491228070175,58.86835144666806,45.63437239529457,36.907609561871965,1.2364488769935926,76.287994
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,4,13.851587301587301,534.868253968254,59.1500182000014,48.16544256098694,35.14766595476554,1.3703738570571102,151.48537
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,5,13.347760060744115,617.751708428246,61.82585235666813,53.07869353982226,33.39401031906014,1.5894674833207074,101.51329
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,7,25.702875399361023,952.1232314011867,102.85530942555799,63.154996754930316,45.71702606069604,1.381432743920893,118.66297
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,8,25.519296904852887,1009.0657241115781,122.85364891222513,65.92094372528288,50.912021094359766,1.2948011551752336,85.366234
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,10,32.26692644909888,683.6064296151973,96.37697409889115,68.4246619199723,38.44285409268477,1.7799058767853742,98.36337
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,11,35.937400318979265,766.299043062201,117.73670289333612,58.98223825135526,54.201385969896364,1.0882053511346408,125.64035
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,12,35.87375745526839,431.96023856858847,94.45225128444667,59.22303518227707,43.37906711161187,1.3652445551652732,110.31305
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,13,48.678677405680375,862.5985587113183,110.7419785188915,71.24735348404631,42.262041376430886,1.6858474215535704,142.6911
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,14,55.102946396876106,1076.1348952786652,132.2425406900031,69.24956275829153,52.100491339344714,1.3291537369052864,65.23713
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,15,60.176134655846106,185.00480913736098,156.18421472333702,73.51110993273068,57.72376943300183,1.273498086746617,156.4515
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,16,62.49720953830543,905.1009639776763,92.52752847000218,68.50666046362396,36.89486855328094,1.856807278353398,177.38283
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,17,64.604392205382,105.56418187442004,151.77143558778135,65.65418773789226,63.09282541826852,1.0405967287507478,145.32274
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,18,72.22048,262.66752,146.70143402778123,66.38962968978703,60.12060844303015,1.1042740818682393,84.58043
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,19,71.97017331721081,531.944377267231,116.46920250333608,66.42461601127192,47.68597823308168,1.3929590725097152,96.41153
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,20,75.95719178082192,806.9006849315068,109.66225596444703,60.69554156722465,49.140987985363985,1.2351306731012823,86.184555
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,21,87.03142076502732,444.98588342440803,103.09003172000243,59.90070569086103,46.71889492883582,1.2821515958822292,141.39832
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,22,83.86352459016393,618.7508196721311,114.54447968889158,66.2232181762874,47.225102496933474,1.402288500709714,130.99959
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,23,89.61924686192468,1141.7573221757323,44.878902697778834,53.54456302154887,24.377315029104615,2.1964914084106812,65.130905
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,24,98.8469298245614,734.9280701754386,107.03336626666919,62.048580009603285,47.043916544302036,1.3189501335666027,116.824684
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,25,108.94787644787645,863.0254826254826,121.58614852222509,68.6714189379545,48.26810707510233,1.4227079348917873,134.89995
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,26,129.69855884707766,586.5100080064051,117.2672583044472,60.30272361762961,52.80830357180634,1.1419174550008542,80.808304
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,27,140.26666666666668,350.9668789808917,110.55420068333594,57.639270801011726,52.08433776097769,1.1066526575710034,124.39326
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,28,147.81438998957248,227.3343760862009,135.0592082233365,66.22101303282311,55.34405957977566,1.1965333503836826,134.58548
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,29,148.21090733590734,729.692084942085,97.26891881778008,54.61717362785911,48.44542894569665,1.1273958104299269,111.72083
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,30,153.6137339055794,1069.4068056407111,153.13282489555917,75.24413961943023,55.2704227428794,1.3613816556003109,84.85346
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,31,166.05,79.75275862068966,136.13893077778098,62.94638202301713,58.712541450911395,1.0721113490828118,98.31956
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,32,161.58477666362808,524.0752051048314,102.99614280222465,56.87703052748287,49.18429715101331,1.1564062886341575,96.80675
mixed_pop_1vs4.tif,mixed_pop_1vs4,all_cells,33,165.60401785714285,878.715625,105.15558791111359,64.22485646938499,44.49085865758198,1.4435517409021732,127.08355
