source_file,image_id,population,object_id,centroid_nucleus_y_px,centroid_nucleus_x_px,area_nucleus_um2,nucleus_major_axis_px,nucleus_minor_axis_px,nucleus_aspect_ratio,area_voronoi_territory_um2,area_pseudo_cytoplasm_um2,mean_intensity_protein_nucleus,mean_intensity_protein_voronoi_territory,mean_intensity_protein_pseudo_cytoplasm
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,18,71.29366543665436,262.30473554735545,152.66338030667026,67.97607536423263,61.03658754035118,1.1136939023547765,408.7454035455652,256.0820232388949,84.15073,79.66971,76.99835
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,61,341.2585528307599,27.042991220102937,155.05754771000366,71.43598917129,59.17940299937876,1.2071089864161,388.5123417644536,233.45479405444996,62.116947,68.6736,73.02844
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,96,511.66626698641085,566.4572342126299,117.45503614000278,62.630781754207995,51.00056356331194,1.2280409740268523,244.0172973044502,126.56226116444742,114.2619,125.63661,136.19283
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,105,536.3437785214481,865.7666565257073,154.3064363677814,65.62946017599816,63.860351354923694,1.0277027730593291,423.7206859311211,269.4142495633397,80.011734,78.85071,78.18572
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,111,572.9910903691133,686.2248621128554,110.64808960111371,63.73436839971009,47.14425931684931,1.3519009381685523,273.45147302778423,162.8033834266705,108.67938,120.29011,128.18124
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,112,578.639552238806,1032.284328358209,125.81114982222519,67.80767946241708,50.37021245696014,1.3461860920351834,297.017591390007,171.20644156778184,69.31903,71.63985,73.3453
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,116,589.7126311979732,912.2913499819037,129.70753991000305,69.16201711194945,51.05806661805851,1.354575715318759,296.6420357188959,166.93449580889282,83.87663,86.91822,89.28153
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,120,628.8707482993198,1088.5344995140913,144.91754459000342,65.6548296665713,59.973754288405274,1.0947260255018645,296.9706469311181,152.05310234111468,63.527466,65.05634,66.51347
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,123,648.7101687937422,16.340057636887607,114.0280906411138,79.2490257586902,41.71921820531449,1.8995807967608294,373.0206703311199,258.99257969000615,72.55613,77.09685,79.09601
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,124,645.3391780821918,571.018904109589,171.3472749444485,75.55290052101199,61.598554185704515,1.2265369134028463,397.2440111177872,225.89673617333867,89.80458,91.25727,92.35916
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,128,672.0055230669266,943.6364522417153,144.4950444600034,64.174070281234,61.17833455263337,1.0489672651357207,329.55010140000775,185.05505694000436,72.62628,77.05712,80.516815
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,129,676.7850212249848,1039.4241964827168,154.82282541555918,70.41290176112919,59.745941796263246,1.1785386529053443,308.2373170644517,153.4144916488925,66.74431,70.4604,74.21062
mixed_pop_1vs4.tif,mixed_pop_1vs4,population_1,140,731.7935606060606,985.332196969697,123.9333714666696,66.12275728576388,51.10867883726658,1.2937676885818772,391.04734254445367,267.1139710777841,90.620346,79.57253,74.44665
